game_date,game_pk,at_bat_number,inning,inning_topbot,batter,pitcher,team,pitcher_team,events,outs_before,on_1b,on_2b,on_3b,runs_scored,outs_after,on_1b_after,on_2b_after,on_3b_after
2026-06-17,824746,9,2,Top,672386,687562,TOR,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-17,824746,10,2,Top,676391,687562,TOR,BOS,strikeout,1,0,0,0,0,2,0,0,0
2026-06-17,824746,11,2,Top,660821,687562,TOR,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-17,824746,12,2,Bot,807799,680755,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,13,2,Bot,643396,680573,BOS,TOR,walk,1,0,0,0,0,1,0,1,0
2026-06-17,824746,14,2,Bot,655316,680573,BOS,TOR,field_out,1,0,1,0,0,2,0,1,0
2026-06-17,824746,15,2,Bot,691785,680573,BOS,TOR,field_out,2,0,1,0,0,3,0,0,0
2026-06-17,824746,16,3,Top,676914,687562,TOR,BOS,double,0,0,0,0,0,0,0,1,0
2026-06-17,824746,17,3,Top,664702,687562,TOR,BOS,strikeout,0,0,1,0,0,1,0,1,0
2026-06-17,824746,18,3,Top,665926,687562,TOR,BOS,single,1,0,1,0,1,1,0,1,0
2026-06-17,824746,19,3,Top,543807,687562,TOR,BOS,hit_by_pitch,1,0,1,0,0,1,0,1,1
2026-06-17,824746,20,3,Top,665489,687562,TOR,BOS,field_out,1,0,1,1,1,2,0,0,1
2026-06-17,824746,21,3,Top,672960,687562,TOR,BOS,field_out,2,0,0,1,0,3,0,0,0
2026-06-17,824746,22,3,Bot,681508,680573,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,23,3,Bot,678882,680573,BOS,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-06-17,824746,24,3,Bot,677800,680573,BOS,TOR,double,2,0,0,0,0,2,0,1,0
2026-06-17,824746,25,3,Bot,575929,680573,BOS,TOR,field_out,2,0,1,0,0,3,0,0,0
2026-06-17,824746,26,4,Top,672386,687562,TOR,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-17,824746,27,4,Top,676391,687562,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-17,824746,28,4,Top,660821,687562,TOR,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-17,824746,29,4,Bot,680776,680573,BOS,TOR,walk,0,0,0,0,0,0,1,0,0
2026-06-17,824746,30,4,Bot,807799,680573,BOS,TOR,single,0,1,0,0,0,1,1,0,0
2026-06-17,824746,31,4,Bot,643396,680573,BOS,TOR,walk,1,1,0,0,0,1,1,1,0
2026-06-17,824746,32,4,Bot,655316,680573,BOS,TOR,strikeout,1,1,1,0,0,2,1,1,0
2026-06-17,824746,33,4,Bot,691785,680573,BOS,TOR,field_out,2,1,1,0,0,3,0,0,0
2026-06-17,824746,34,5,Top,676914,687562,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,35,5,Top,664702,687562,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-17,824746,36,5,Top,665926,687562,TOR,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-17,824746,37,5,Bot,681508,680573,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,38,5,Bot,678882,680573,BOS,TOR,single,1,0,0,0,0,1,1,0,0
2026-06-17,824746,39,5,Bot,677800,689254,BOS,TOR,single,1,1,0,0,0,1,1,1,0
2026-06-17,824746,40,5,Bot,575929,689254,BOS,TOR,strikeout,1,1,1,0,0,2,1,1,0
2026-06-17,824746,41,5,Bot,680776,689254,BOS,TOR,walk,2,1,1,0,0,2,1,1,1
2026-06-17,824746,42,5,Bot,681987,693686,BOS,TOR,field_out,2,1,1,1,0,3,0,0,0
2026-06-17,824746,43,6,Top,543807,687562,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,44,6,Top,665489,687562,TOR,BOS,single,1,0,0,0,0,1,1,0,0
2026-06-17,824746,45,6,Top,672960,594027,TOR,BOS,strikeout,1,1,0,0,0,2,1,0,0
2026-06-17,824746,46,6,Top,672386,594027,TOR,BOS,field_out,2,1,0,0,0,3,0,0,0
2026-06-17,824746,47,6,Bot,643396,693686,BOS,TOR,single,0,0,0,0,0,0,0,1,0
2026-06-17,824746,48,6,Bot,655316,693686,BOS,TOR,strikeout,0,0,1,0,0,1,0,1,0
2026-06-17,824746,49,6,Bot,691785,693686,BOS,TOR,walk,1,0,1,0,0,1,1,1,0
2026-06-17,824746,50,6,Bot,681508,693686,BOS,TOR,field_out,1,1,1,0,0,2,1,1,0
2026-06-17,824746,51,6,Bot,678882,693686,BOS,TOR,field_out,2,1,1,0,0,3,0,0,0
2026-06-17,824746,52,7,Top,676391,594027,TOR,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-17,824746,53,7,Top,660821,594027,TOR,BOS,double,1,0,0,0,0,1,0,1,0
2026-06-17,824746,54,7,Top,676914,594027,TOR,BOS,strikeout,1,0,1,0,0,2,0,1,0
2026-06-17,824746,55,7,Top,664702,594027,TOR,BOS,field_out,2,0,1,0,0,3,0,0,0
2026-06-17,824746,56,7,Bot,677800,656546,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,57,7,Bot,575929,656546,BOS,TOR,single,1,0,0,0,0,1,1,0,0
2026-06-17,824746,58,7,Bot,680776,656546,BOS,TOR,force_out,1,1,0,0,0,2,1,0,0
2026-06-17,824746,59,7,Bot,681987,656546,BOS,TOR,field_out,2,1,0,0,0,3,0,0,0
2026-06-17,824746,60,8,Top,665926,669711,TOR,BOS,single,0,0,0,0,0,0,0,1,0
2026-06-17,824746,61,8,Top,543807,669711,TOR,BOS,field_out,0,0,1,0,0,1,0,0,1
2026-06-17,824746,62,8,Top,665489,669711,TOR,BOS,single,1,0,0,1,1,1,1,0,0
2026-06-17,824746,63,8,Top,672960,669711,TOR,BOS,strikeout,1,1,0,0,0,2,1,0,0
2026-06-17,824746,64,8,Top,672386,669711,TOR,BOS,force_out,2,1,0,0,0,3,0,0,0
2026-06-17,824746,65,8,Bot,643396,643511,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,66,8,Bot,655316,643511,BOS,TOR,single,1,0,0,0,0,1,1,0,0
2026-06-17,824746,67,8,Bot,691785,643511,BOS,TOR,field_out,1,1,0,0,0,2,0,1,0
2026-06-17,824746,68,8,Bot,681508,643511,BOS,TOR,field_out,2,0,1,0,0,3,0,0,0
2026-06-17,824746,69,9,Top,676391,543056,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-17,824746,70,9,Top,664770,543056,TOR,BOS,single,1,0,0,0,0,1,1,0,0
2026-06-17,824746,71,9,Top,676914,543056,TOR,BOS,field_out,1,1,0,0,0,2,1,0,0
2026-06-17,824746,72,9,Top,664702,543056,TOR,BOS,double,2,1,0,0,0,2,0,1,1
2026-06-17,824746,73,9,Top,665926,543056,TOR,BOS,strikeout,2,0,1,1,0,3,0,0,0
2026-06-17,824746,74,9,Bot,678882,686973,BOS,TOR,strikeout,0,0,0,0,0,1,0,0,0
2026-06-17,824746,75,9,Bot,677800,686973,BOS,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-06-17,824746,76,9,Bot,575929,686973,BOS,TOR,strikeout,2,0,0,0,0,3,0,0,0
2026-06-25,824747,1,1,Top,502671,813349,NYY,BOS,double,0,0,0,0,0,0,0,1,0
2026-06-25,824747,2,1,Top,700250,813349,NYY,BOS,field_out,0,0,1,0,0,1,0,1,0
2026-06-25,824747,3,1,Top,642708,813349,NYY,BOS,single,1,0,1,0,0,1,1,0,1
2026-06-25,824747,4,1,Top,641355,813349,NYY,BOS,strikeout,1,1,0,1,0,2,1,0,1
2026-06-25,824747,5,1,Top,691176,813349,NYY,BOS,single,2,1,0,1,1,2,1,1,0
2026-06-25,824747,6,1,Top,683011,813349,NYY,BOS,strikeout,2,1,1,0,0,3,0,0,0
2026-06-25,824747,7,1,Bot,807799,693645,BOS,NYY,field_out,0,0,0,0,0,1,0,0,0
2026-06-25,824747,8,1,Bot,678882,693645,BOS,NYY,walk,1,0,0,0,0,1,0,1,0
2026-06-25,824747,9,1,Bot,677800,693645,BOS,NYY,catcher_interf,1,0,1,0,0,1,1,1,0
2026-06-25,824747,10,1,Bot,575929,693645,BOS,NYY,strikeout,1,1,1,0,0,2,0,1,1
2026-06-25,824747,11,1,Bot,680776,693645,BOS,NYY,field_out,2,0,1,1,0,3,0,0,0
2026-06-25,824747,12,2,Top,665862,813349,NYY,BOS,single,0,0,0,0,0,0,1,0,0
2026-06-25,824747,13,2,Top,676609,813349,NYY,BOS,force_out,0,1,0,0,0,1,1,0,0
2026-06-25,824747,14,2,Top,669224,813349,NYY,BOS,strikeout,1,1,0,0,0,2,0,1,0
2026-06-25,824747,15,2,Top,502671,813349,NYY,BOS,walk,2,0,1,0,0,2,1,1,0
2026-06-25,824747,16,2,Top,700250,813349,NYY,BOS,field_out,2,1,1,0,0,3,0,0,0
2026-06-25,824747,17,2,Bot,702332,693645,BOS,NYY,single,0,0,0,0,0,0,1,0,0
2026-06-25,824747,18,2,Bot,678011,693645,BOS,NYY,field_out,0,1,0,0,0,1,0,1,0
2026-06-25,824747,19,2,Bot,665966,693645,BOS,NYY,hit_by_pitch,1,0,1,0,0,1,1,1,0
2026-06-25,824747,20,2,Bot,691785,693645,BOS,NYY,strikeout,1,1,1,0,0,2,1,1,0
2026-06-25,824747,21,2,Bot,807799,693645,BOS,NYY,field_out,2,1,1,0,0,3,0,0,0
2026-06-25,824747,22,3,Top,642708,813349,NYY,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-25,824747,23,3,Top,641355,813349,NYY,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-25,824747,24,3,Top,691176,813349,NYY,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-25,824747,25,3,Bot,678882,693645,BOS,NYY,strikeout,0,0,0,0,0,1,0,0,0
2026-06-25,824747,26,3,Bot,677800,693645,BOS,NYY,strikeout,1,0,0,0,0,2,0,0,0
2026-06-25,824747,27,3,Bot,575929,693645,BOS,NYY,field_out,2,0,0,0,0,3,0,0,0
2026-06-25,824747,28,4,Top,683011,813349,NYY,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-25,824747,29,4,Top,665862,813349,NYY,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-25,824747,30,4,Top,676609,813349,NYY,BOS,home_run,2,0,0,0,1,2,0,0,0
2026-06-25,824747,31,4,Top,669224,813349,NYY,BOS,strikeout,2,0,0,0,0,3,0,0,0
2026-06-25,824747,32,4,Bot,680776,693645,BOS,NYY,single,0,0,0,0,0,0,1,0,0
2026-06-25,824747,33,4,Bot,702332,693645,BOS,NYY,strikeout,0,1,0,0,0,1,1,0,0
2026-06-25,824747,34,4,Bot,678011,693645,BOS,NYY,double,1,1,0,0,0,1,0,1,1
2026-06-25,824747,35,4,Bot,665966,693645,BOS,NYY,strikeout,1,0,1,1,0,2,0,1,1
2026-06-25,824747,36,4,Bot,691785,693645,BOS,NYY,strikeout,2,0,1,1,0,3,0,0,0
2026-06-25,824747,37,5,Top,502671,813349,NYY,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-25,824747,38,5,Top,700250,813349,NYY,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-25,824747,39,5,Top,642708,813349,NYY,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-25,824747,40,5,Bot,807799,693645,BOS,NYY,walk,0,0,0,0,0,0,1,0,0
2026-06-25,824747,41,5,Bot,678882,693645,BOS,NYY,single,0,1,0,0,0,0,1,1,0
2026-06-25,824747,42,5,Bot,677800,693645,BOS,NYY,strikeout,0,1,1,0,0,1,1,1,0
2026-06-25,824747,43,5,Bot,575929,693645,BOS,NYY,fielders_choice,1,1,1,0,1,1,0,1,1
2026-06-25,824747,44,5,Bot,680776,693645,BOS,NYY,sac_fly,1,0,1,1,1,2,0,1,0
2026-06-25,824747,45,5,Bot,702332,693645,BOS,NYY,home_run,2,0,1,0,2,2,0,0,0
2026-06-25,824747,46,5,Bot,678011,693645,BOS,NYY,strikeout,2,0,0,0,0,3,0,0,0
2026-06-25,824747,47,6,Top,641355,813349,NYY,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-25,824747,48,6,Top,691176,813349,NYY,BOS,strikeout,1,0,0,0,0,2,0,0,0
2026-06-25,824747,49,6,Top,683011,813349,NYY,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-25,824747,50,6,Bot,665966,621112,BOS,NYY,single,0,0,0,0,0,0,1,0,0
2026-06-25,824747,51,6,Bot,691785,621112,BOS,NYY,force_out,0,1,0,0,0,1,1,0,0
2026-06-25,824747,52,6,Bot,807799,621112,BOS,NYY,strikeout,1,1,0,0,0,2,1,0,0
2026-06-25,824747,53,6,Bot,678882,621112,BOS,NYY,force_out,2,1,0,0,0,3,0,0,0
2026-06-25,824747,54,7,Top,665862,669711,NYY,BOS,walk,0,0,0,0,0,0,1,0,0
2026-06-25,824747,55,7,Top,676609,669711,NYY,BOS,field_out,0,1,0,0,0,1,1,0,0
2026-06-25,824747,56,7,Top,669224,669711,NYY,BOS,single,1,1,0,0,0,1,1,0,1
2026-06-25,824747,57,7,Top,502671,669711,NYY,BOS,field_out,1,1,0,1,1,2,0,1,0
2026-06-25,824747,58,7,Top,700250,543056,NYY,BOS,field_out,2,0,1,0,0,3,0,0,0
2026-06-25,824747,59,7,Bot,677800,657612,BOS,NYY,field_out,0,0,0,0,0,1,0,0,0
2026-06-25,824747,60,7,Bot,575929,657612,BOS,NYY,field_out,1,0,0,0,0,2,0,0,0
2026-06-25,824747,61,7,Bot,680776,657612,BOS,NYY,field_out,2,0,0,0,0,3,0,0,0
2026-06-25,824747,62,8,Top,642708,676477,NYY,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-25,824747,63,8,Top,641355,676477,NYY,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-25,824747,64,8,Top,691176,676477,NYY,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-25,824747,65,8,Bot,702332,660787,BOS,NYY,walk,0,0,0,0,0,0,1,0,0
2026-06-25,824747,66,8,Bot,678011,660787,BOS,NYY,single,0,1,0,0,0,0,1,1,0
2026-06-25,824747,67,8,Bot,665966,660787,BOS,NYY,sac_bunt,0,1,1,0,0,0,1,1,1
2026-06-25,824747,68,8,Bot,691785,660787,BOS,NYY,field_out,0,1,1,1,0,1,1,1,1
2026-06-25,824747,69,8,Bot,681987,642232,BOS,NYY,hit_by_pitch,1,1,1,1,1,1,1,1,1
2026-06-25,824747,70,8,Bot,678882,642232,BOS,NYY,force_out,1,1,1,1,1,2,1,0,1
2026-06-25,824747,71,8,Bot,677800,642232,BOS,NYY,field_out,2,1,0,1,0,3,0,0,0
2026-06-25,824747,72,9,Top,683011,547973,NYY,BOS,walk,0,0,0,0,0,0,1,0,0
2026-06-25,824747,73,9,Top,665862,547973,NYY,BOS,force_out,0,1,0,0,0,1,1,0,0
2026-06-25,824747,74,9,Top,676609,547973,NYY,BOS,single,1,1,0,0,0,1,1,1,0
2026-06-25,824747,75,9,Top,680474,547973,NYY,BOS,field_out,1,1,1,0,0,2,1,1,0
2026-06-25,824747,76,9,Top,502671,547973,NYY,BOS,single,2,1,1,0,0,2,1,1,1
2026-06-25,824747,77,9,Top,700250,547973,NYY,BOS,field_out,2,1,1,1,0,3,0,0,0
2026-06-18,824748,1,1,Top,543807,543243,TOR,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-18,824748,2,1,Top,665489,543243,TOR,BOS,home_run,1,0,0,0,1,1,0,0,0
2026-06-18,824748,3,1,Top,660821,543243,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,4,1,Top,682818,543243,TOR,BOS,walk,2,0,0,0,0,2,1,0,0
2026-06-18,824748,5,1,Top,676391,543243,TOR,BOS,field_out,2,1,0,0,0,3,0,0,0
2026-06-18,824748,6,1,Bot,681508,702056,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,7,1,Bot,678882,702056,BOS,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,8,1,Bot,677800,702056,BOS,TOR,strikeout,2,0,0,0,0,3,0,0,0
2026-06-18,824748,9,2,Top,664770,543243,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,10,2,Top,672960,543243,TOR,BOS,double,1,0,0,0,0,1,0,1,0
2026-06-18,824748,11,2,Top,678218,543243,TOR,BOS,single,1,0,1,0,0,1,1,0,1
2026-06-18,824748,12,2,Top,665926,543243,TOR,BOS,sac_fly,1,1,0,1,1,2,1,0,0
2026-06-18,824748,13,2,Top,543807,543243,TOR,BOS,double,2,1,0,0,0,2,0,1,1
2026-06-18,824748,14,2,Top,665489,543243,TOR,BOS,field_out,2,0,1,1,0,3,0,0,0
2026-06-18,824748,15,2,Bot,575929,702056,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,16,2,Bot,680776,702056,BOS,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-06-18,824748,17,2,Bot,643396,702056,BOS,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-06-18,824748,18,3,Top,660821,543243,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,19,3,Top,682818,543243,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,20,3,Top,676391,543243,TOR,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-18,824748,21,3,Bot,702332,702056,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,22,3,Bot,657136,702056,BOS,TOR,strikeout,1,0,0,0,0,2,0,0,0
2026-06-18,824748,23,3,Bot,655316,702056,BOS,TOR,strikeout,2,0,0,0,0,3,0,0,0
2026-06-18,824748,24,4,Top,664770,543243,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,25,4,Top,672960,543243,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,26,4,Top,678218,543243,TOR,BOS,strikeout,2,0,0,0,0,3,0,0,0
2026-06-18,824748,27,4,Bot,681508,702056,BOS,TOR,double,0,0,0,0,0,0,0,1,0
2026-06-18,824748,28,4,Bot,678882,702056,BOS,TOR,sac_bunt,0,0,1,0,0,1,0,0,1
2026-06-18,824748,29,4,Bot,677800,702056,BOS,TOR,field_out,1,0,0,1,0,2,0,0,1
2026-06-18,824748,30,4,Bot,575929,702056,BOS,TOR,strikeout,2,0,0,1,0,3,0,0,0
2026-06-18,824748,31,5,Top,665926,543243,TOR,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,32,5,Top,543807,543243,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,33,5,Top,665489,543243,TOR,BOS,field_out,2,0,0,0,0,3,0,0,0
2026-06-18,824748,34,5,Bot,680776,702056,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,35,5,Bot,643396,702056,BOS,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,36,5,Bot,702332,702056,BOS,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-06-18,824748,37,6,Top,660821,543243,TOR,BOS,single,0,0,0,0,0,0,1,0,0
2026-06-18,824748,38,6,Top,682818,543243,TOR,BOS,field_out,0,1,0,0,0,1,0,1,0
2026-06-18,824748,39,6,Top,676391,543243,TOR,BOS,fielders_choice_out,1,0,1,0,0,3,0,0,0
2026-06-18,824748,41,6,Bot,657136,702056,BOS,TOR,strikeout,0,0,0,0,0,1,0,0,0
2026-06-18,824748,42,6,Bot,655316,702056,BOS,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,43,6,Bot,681508,702056,BOS,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-06-18,824748,44,7,Top,664770,543243,TOR,BOS,home_run,0,0,0,0,1,0,0,0,0
2026-06-18,824748,45,7,Top,672960,543243,TOR,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-18,824748,46,7,Top,678218,543243,TOR,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,47,7,Top,665926,543243,TOR,BOS,strikeout,2,0,0,0,0,3,0,0,0
2026-06-18,824748,48,7,Bot,678882,702056,BOS,TOR,double,0,0,0,0,0,0,0,1,0
2026-06-18,824748,49,7,Bot,677800,702056,BOS,TOR,field_out,0,0,1,0,0,1,0,0,1
2026-06-18,824748,50,7,Bot,575929,702056,BOS,TOR,field_out,1,0,0,1,1,2,0,0,0
2026-06-18,824748,51,7,Bot,680776,702056,BOS,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-06-18,824748,52,8,Top,543807,686580,TOR,BOS,single,0,0,0,0,0,0,1,0,0
2026-06-18,824748,53,8,Top,665489,686580,TOR,BOS,field_out,0,1,0,0,0,1,1,0,0
2026-06-18,824748,54,8,Top,660821,686580,TOR,BOS,strikeout,1,1,0,0,0,2,1,0,0
2026-06-18,824748,55,8,Top,682818,686580,TOR,BOS,double,2,1,0,0,0,3,0,0,0
2026-06-18,824748,56,8,Bot,643396,702056,BOS,TOR,home_run,0,0,0,0,1,0,0,0,0
2026-06-18,824748,57,8,Bot,702332,702056,BOS,TOR,home_run,0,0,0,0,1,0,0,0,0
2026-06-18,824748,58,8,Bot,657136,702056,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,59,8,Bot,655316,667297,BOS,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,60,8,Bot,681508,667297,BOS,TOR,single,2,0,0,0,0,2,0,1,0
2026-06-18,824748,61,8,Bot,678882,667297,BOS,TOR,field_out,2,0,1,0,0,3,0,0,0
2026-06-18,824748,62,9,Top,676391,547973,TOR,BOS,single,0,0,0,0,0,0,1,0,0
2026-06-18,824748,63,9,Top,664770,547973,TOR,BOS,field_out,0,1,0,0,0,1,1,0,0
2026-06-18,824748,64,9,Top,672960,547973,TOR,BOS,strikeout,1,1,0,0,0,2,1,0,0
2026-06-18,824748,65,9,Top,678218,547973,TOR,BOS,double,2,1,0,0,1,2,0,1,0
2026-06-18,824748,66,9,Top,665926,547973,TOR,BOS,field_out,2,0,1,0,0,3,0,0,0
2026-06-18,824748,67,9,Bot,677800,689254,BOS,TOR,field_out,0,0,0,0,0,1,0,0,0
2026-06-18,824748,68,9,Bot,575929,689254,BOS,TOR,field_out,1,0,0,0,0,2,0,0,0
2026-06-18,824748,69,9,Bot,680776,689254,BOS,TOR,field_out,2,0,0,0,0,3,0,0,0
2026-06-13,824749,1,1,Top,694671,624133,TEX,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-13,824749,2,1,Top,679822,624133,TEX,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-13,824749,3,1,Top,673962,624133,TEX,BOS,strikeout,2,0,0,0,0,3,0,0,0
2026-06-13,824749,4,1,Bot,681508,594798,BOS,TEX,field_out,0,0,0,0,0,1,0,0,0
2026-06-13,824749,5,1,Bot,678882,594798,BOS,TEX,single,1,0,0,0,0,2,0,0,0
2026-06-13,824749,6,1,Bot,677800,594798,BOS,TEX,field_out,2,0,0,0,0,3,0,0,0
2026-06-13,824749,7,2,Top,677649,624133,TEX,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-13,824749,8,2,Top,669394,624133,TEX,BOS,strikeout,1,0,0,0,0,2,0,0,0
2026-06-13,824749,9,2,Top,683227,624133,TEX,BOS,strikeout,2,0,0,0,0,3,0,0,0
2026-06-13,824749,10,2,Bot,575929,594798,BOS,TEX,field_out,0,0,0,0,0,1,0,0,0
2026-06-13,824749,11,2,Bot,680776,594798,BOS,TEX,field_out,1,0,0,0,0,2,0,0,0
2026-06-13,824749,12,2,Bot,702332,594798,BOS,TEX,field_out,2,0,0,0,0,3,0,0,0
2026-06-13,824749,13,3,Top,680737,624133,TEX,BOS,field_out,0,0,0,0,0,1,0,0,0
2026-06-13,824749,14,3,Top,553869,624133,TEX,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-13,824749,15,3,Top,670032,624133,TEX,BOS,single,2,0,0,0,0,2,1,0,0
2026-06-13,824749,16,3,Top,694671,624133,TEX,BOS,single,2,1,0,0,1,2,0,1,0
2026-06-13,824749,17,3,Top,679822,624133,TEX,BOS,field_out,2,0,1,0,0,3,0,0,0
2026-06-13,824749,18,3,Bot,643396,594798,BOS,TEX,single,0,0,0,0,0,0,1,0,0
2026-06-13,824749,19,3,Bot,691785,594798,BOS,TEX,single,0,1,0,0,0,0,1,0,1
2026-06-13,824749,20,3,Bot,665966,594798,BOS,TEX,strikeout,0,1,0,1,0,1,1,0,1
2026-06-13,824749,21,3,Bot,681508,594798,BOS,TEX,single,1,1,0,1,1,1,1,1,0
2026-06-13,824749,22,3,Bot,678882,594798,BOS,TEX,strikeout,1,1,1,0,0,2,1,1,0
2026-06-13,824749,23,3,Bot,677800,594798,BOS,TEX,single,2,1,1,0,1,2,1,0,1
2026-06-13,824749,24,3,Bot,575929,594798,BOS,TEX,field_out,2,1,0,1,0,3,0,0,0
2026-06-13,824749,25,4,Top,673962,624133,TEX,BOS,single,0,0,0,0,0,0,1,0,0
2026-06-13,824749,26,4,Top,677649,624133,TEX,BOS,single,0,1,0,0,0,0,1,1,0
2026-06-13,824749,27,4,Top,669394,624133,TEX,BOS,walk,0,1,1,0,0,0,1,1,1
2026-06-13,824749,28,4,Top,683227,624133,TEX,BOS,strikeout,0,1,1,1,0,1,1,1,1
2026-06-13,824749,29,4,Top,680737,624133,TEX,BOS,sac_fly,1,1,1,1,1,2,1,0,1
2026-06-13,824749,30,4,Top,553869,624133,TEX,BOS,force_out,2,1,0,1,0,3,0,0,0
2026-06-13,824749,31,4,Bot,680776,594798,BOS,TEX,strikeout,0,0,0,0,0,1,0,0,0
2026-06-13,824749,32,4,Bot,702332,594798,BOS,TEX,field_out,1,0,0,0,0,2,0,0,0
2026-06-13,824749,33,4,Bot,643396,594798,BOS,TEX,field_out,2,0,0,0,0,3,0,0,0
2026-06-13,824749,34,5,Top,670032,624133,TEX,BOS,single,0,0,0,0,0,0,0,1,0
2026-06-13,824749,35,5,Top,694671,624133,TEX,BOS,single,0,0,1,0,0,0,1,0,1
2026-06-13,824749,36,5,Top,679822,624133,TEX,BOS,fielders_choice_out,0,1,0,1,0,1,0,1,1
2026-06-13,824749,37,5,Top,673962,624133,TEX,BOS,walk,1,0,1,1,0,1,1,1,1
2026-06-13,824749,38,5,Top,677649,624133,TEX,BOS,strikeout,1,1,1,1,0,2,1,1,1
2026-06-13,824749,39,5,Top,669394,624133,TEX,BOS,strikeout,2,1,1,1,0,3,0,0,0
2026-06-13,824749,40,5,Bot,691785,594798,BOS,TEX,strikeout,0,0,0,0,0,1,0,0,0
2026-06-13,824749,41,5,Bot,665966,594798,BOS,TEX,field_out,1,0,0,0,0,2,0,0,0
2026-06-13,824749,42,5,Bot,681508,594798,BOS,TEX,field_out,2,0,0,0,0,3,0,0,0
2026-06-13,824749,43,6,Top,683227,686580,TEX,BOS,strikeout,0,0,0,0,0,1,0,0,0
2026-06-13,824749,44,6,Top,680737,686580,TEX,BOS,field_out,1,0,0,0,0,2,0,0,0
2026-06-13,824749,45,6,Top,553869,686580,TEX,BOS,single,2,0,0,0,0,2,1,0,0
2026-06-13,824749,46,6,Top,670032,686580,TEX,BOS,field_out,2,1,0,0,0,3,0,0,0
2026-06-13,824749,47,6,Bot,678882,594798,BOS,TEX,field_out,0,0,0,0,0,1,0,0,0
