match_id,possession_id,possession_team,play_pattern,start_x,start_y,yards_from_goal,had_shot,shot_count,shot_xg,shot_xg_list,shot_outcomes
3753973,110,Chelsea,From Free Kick,88.1,56.7,27.912500000000005,True,1,0.027578972,0.027579,Blocked
3753973,111,Chelsea,From Throw In,65.4,0.1,47.77499999999999,False,0,0.0,,
3753973,112,West Ham United,From Throw In,115.8,80.0,3.6750000000000025,False,0,0.0,,
3753973,113,Chelsea,Regular Play,83.9,14.6,31.587499999999995,False,0,0.0,,
3753973,114,Chelsea,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753973,115,Chelsea,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753973,117,Chelsea,Regular Play,48.7,5.7,62.387499999999996,False,0,0.0,,
3753973,118,Chelsea,From Throw In,56.7,0.1,55.387499999999996,False,0,0.0,,
3753973,119,West Ham United,From Free Kick,68.4,75.5,45.14999999999999,False,0,0.0,,
3753973,120,Chelsea,Regular Play,63.0,34.8,49.875,False,0,0.0,,
3753973,121,Chelsea,From Corner,120.0,0.1,0.0,False,0,0.0,,
3753973,122,West Ham United,From Counter,112.0,37.5,7.0,True,1,0.016256858,0.016257,Post
3753973,124,West Ham United,From Free Kick,73.4,21.7,40.77499999999999,False,0,0.0,,
3753973,125,Chelsea,Regular Play,22.5,33.8,85.3125,False,0,0.0,,
3753973,126,West Ham United,Regular Play,32.900000000000006,15.9,76.21249999999999,False,0,0.0,,
3753973,127,Chelsea,Regular Play,8.6,12.9,97.47500000000001,False,0,0.0,,
3753973,128,West Ham United,Regular Play,102.8,29.4,15.050000000000002,False,0,0.0,,
3753973,129,Chelsea,From Throw In,65.1,80.0,48.03750000000001,True,1,0.043586772,0.043587,Saved
3753973,130,West Ham United,From Keeper,109.9,48.4,8.837499999999995,False,0,0.0,,
3753973,131,Chelsea,From Keeper,70.9,26.5,42.96249999999999,False,0,0.0,,
3753973,132,West Ham United,Regular Play,72.4,57.8,41.64999999999999,True,1,0.24101146,0.241011,Goal
3753973,133,Chelsea,From Kick Off,60.0,40.0,52.5,False,0,0.0,,
3753973,134,West Ham United,Regular Play,107.8,32.7,10.675000000000002,False,0,0.0,,
3753973,135,Chelsea,From Free Kick,82.2,5.8,33.074999999999996,True,1,0.08498638,0.084986,Blocked
3753973,136,Chelsea,From Throw In,87.5,0.1,28.4375,False,0,0.0,,
3753973,137,Chelsea,From Throw In,47.3,0.1,63.612500000000004,False,0,0.0,,
3753973,138,West Ham United,Regular Play,109.9,51.1,8.837499999999995,False,0,0.0,,
3753973,139,Chelsea,Regular Play,50.9,62.6,60.46249999999999,False,0,0.0,,
3753973,140,West Ham United,Regular Play,80.6,64.4,34.47500000000001,True,1,0.015921656,0.015922,Blocked
3753973,141,Chelsea,Regular Play,5.6,23.4,100.10000000000001,False,0,0.0,,
3753973,142,Chelsea,From Throw In,15.0,0.1,91.875,False,0,0.0,,
3753973,143,Chelsea,From Free Kick,97.9,11.9,19.337499999999995,True,1,0.3256806,0.325681,Off T
3753973,145,Chelsea,Regular Play,43.2,14.0,67.2,False,0,0.0,,
3753973,146,West Ham United,Regular Play,51.400000000000006,54.6,60.02499999999999,False,0,0.0,,
3753973,149,Chelsea,Regular Play,28.7,22.8,79.8875,False,0,0.0,,
3753973,150,West Ham United,From Free Kick,50.5,61.7,60.8125,False,0,0.0,,
